id,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,id_int,site_id_int,site_domain_int,site_category_int,app_id_int,app_domain_int,app_category_int,device_id_int,device_ip_int,device_model_int
6192,1,14102100,1005,1,1,0,19771,320,50,2227,0,687,100074,48,7.62336E+18,4.74382E+18,6.55534E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.75461E+18,5.71429E+18
6193,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-4.30256E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.1095E+18,3.55326E+18
6194,1,14102100,1005,0,1,0,16859,320,50,1887,3,39,-1,23,-8.44575E+18,4.81197E+18,-6.46583E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.45306E+18,-6.61239E+18
6195,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-6.0778E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.84575E+17,-6.35162E+18
6196,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,5.13927E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.17426E+18,-6.35162E+18
6197,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,1.18894E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.58347E+18,-6.35162E+18
6198,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-7.10705E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.97592E+17,-6.35162E+18
6199,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,9.41658E+17,8.62995E+18,1.11604E+17,-2.41439E+18,1.0192E+18,-6.32762E+18,4.84492E+18,-3.51805E+18,2.39945E+17,4.97974E+18
6200,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-2.45588E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.8589E+18,-1.48904E+18
6201,0,14102100,1005,1,1,0,20359,216,36,2333,0,39,-1,157,-7.86621E+18,-7.95244E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.37248E+18,7.51056E+18
6202,0,14102100,1005,0,1,0,18946,320,50,2153,3,427,100063,61,8.06007E+18,4.81197E+18,-6.46583E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.8698E+18,7.74943E+18
6203,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-4.74259E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.39107E+18,5.46442E+18
6204,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,-2.02787E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.21335E+18,1.97655E+18
6205,0,14102100,1010,1,4,0,21310,320,50,2449,0,163,100105,91,7.68438E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-5.20693E+18,8.51175E+18,4.84492E+18,6.87911E+18,3.11045E+18,2.52057E+18
6206,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100083,79,8.60258E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.49193E+18,3.79171E+18
6207,0,14102100,1005,0,1,0,20633,320,50,2374,3,39,100119,23,-9.14971E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,-3.51805E+18,6.04305E+18,7.56804E+18
6208,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,-3.17392E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.97003E+18,-6.70629E+18
6209,1,14102100,1005,1,1,0,15707,320,50,1722,0,35,100084,79,-1.44119E+18,-6.41976E+17,-8.2006E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.08182E+18,2.44262E+18
6210,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100083,79,2.71732E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.10465E+18,8.89239E+18
6211,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,2.49183E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.79567E+18,2.83432E+18
6212,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100083,79,-1.21402E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.49339E+18,6.14007E+18
6213,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,1.38174E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.10478E+18,-6.35162E+18
6214,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100083,79,-8.95158E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.97867E+18,-7.56786E+18
6215,0,14102100,1005,0,1,0,20153,320,50,2307,3,163,-1,61,7.51941E+18,8.62995E+18,1.11604E+17,-2.41439E+18,8.35467E+18,-9.04228E+17,4.84492E+18,-3.51805E+18,2.74458E+18,-7.26039E+18
6216,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-4.34634E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,-5.65932E+18,-6.04684E+18
6217,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-4.92045E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.91006E+17,8.5977E+18
6218,1,14102100,1005,0,1,0,20634,320,50,2374,3,39,100119,23,-5.53083E+18,4.81197E+18,-6.46583E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.58427E+18,-7.31928E+18
6219,0,14102100,1005,0,1,0,16859,320,50,1887,3,39,-1,23,6.3154E+18,3.33069E+18,3.14411E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.58869E+18,-2.30348E+18
6220,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-8.39885E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.7912E+18,-4.01772E+18
6221,1,14102100,1005,1,1,0,16920,320,50,1899,0,431,-1,117,-2.68516E+18,2.58037E+18,2.13902E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.77363E+18,2.30033E+18
6222,0,14102100,1005,1,1,0,17914,320,50,2043,2,39,-1,32,3.81872E+18,8.88937E+18,5.5141E+17,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.62529E+18,-2.66299E+18
6223,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,2.8208E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.14544E+18,9.1974E+18
6224,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-7.40018E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.85644E+18,1.07701E+18
6225,0,14102100,1005,0,1,0,20359,216,36,2333,0,39,100103,157,7.71653E+18,-5.21895E+18,3.85531E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.44291E+18,7.51056E+18
6226,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,-2.18844E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.63358E+18,5.97838E+18
6227,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-4.37152E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.30885E+18,-6.35162E+18
6228,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,9.20514E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.71332E+18,-6.5373E+18
6229,0,14102100,1005,0,1,0,6616,320,50,576,2,35,-1,32,5.40318E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,2.86572E+18,3.99791E+18,3.55326E+18
6230,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100083,79,5.20168E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.99908E+18,8.5977E+18
6231,0,14102100,1005,1,1,0,20251,320,50,2323,0,687,100081,48,-2.90027E+18,3.96326E+18,-8.34246E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.79087E+17,3.12315E+18
6232,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,9.0805E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.80368E+17,3.55326E+18
6233,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,3.28369E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.24075E+18,-6.35162E+18
6234,0,14102100,1002,0,0,0,16920,320,50,1899,0,431,100075,117,-7.54875E+18,1.71064E+18,1.11604E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-5.67172E+18,-3.71673E+18,-9.09741E+18
6235,1,14102100,1005,0,1,0,21234,320,50,2434,3,163,100086,61,-1.63065E+18,8.62995E+18,1.11604E+17,-2.41439E+18,1.55312E+18,-9.04228E+17,7.59867E+18,-3.51805E+18,-4.7135E+17,7.30693E+18
6236,1,14102100,1005,1,1,0,16615,320,50,1863,3,39,-1,23,-8.65392E+18,7.73559E+16,-6.28597E+18,-8.95971E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.69123E+17,-7.56786E+18
6237,0,14102100,1005,0,1,2,18993,320,50,2161,0,35,-1,157,9.1631E+18,8.62995E+18,1.11604E+17,-2.41439E+18,4.14148E+18,-6.32762E+18,7.59867E+18,-8.98562E+18,-1.80823E+18,5.87843E+18
6238,1,14102100,1005,1,1,2,18993,320,50,2161,0,35,100034,157,-8.38616E+18,-6.48845E+18,4.40462E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.52548E+18,-3.32454E+18
6239,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,5.06262E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.11778E+18,-6.35162E+18
6240,0,14102100,1005,0,1,2,20634,320,50,2374,3,39,-1,23,7.86882E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-5.28361E+18,-6.32762E+18,-4.84056E+18,-3.51805E+18,1.40744E+17,1.59516E+18
6241,0,14102100,1005,0,1,0,20508,320,50,2351,3,163,100020,61,5.81387E+18,8.62995E+18,1.11604E+17,-2.41439E+18,1.9491E+18,-9.04228E+17,4.84492E+18,-3.51805E+18,-4.39894E+18,1.64575E+18
6242,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,3.14039E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.1095E+18,-4.78401E+18
6243,0,14102100,1005,0,1,0,20966,320,50,2372,0,813,-1,46,1.52347E+18,-3.50736E+17,8.03343E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.56839E+18,-6.35162E+18
6244,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-2.19429E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.72165E+18,-2.81651E+18
6245,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,4.67408E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.39002E+18,7.44791E+18
6246,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,100083,33,-4.68712E+18,-6.0065E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.34672E+18,8.5977E+18
6247,1,14102100,1005,0,1,2,15706,320,50,1722,0,35,-1,79,7.15909E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.39068E+18,-5.44704E+18
6248,1,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-8.83104E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,-5.91796E+18,7.30693E+18
6249,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100210,157,-4.97724E+18,6.81945E+18,3.69696E+18,3.50787E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.62636E+18,-6.15282E+18
6250,1,14102100,1005,0,1,0,1275,320,50,196,3,303,-1,15,-1.12573E+18,8.62995E+18,1.11604E+17,-2.41439E+18,5.88019E+18,-6.32762E+18,7.59867E+18,8.18856E+18,2.98058E+17,2.99484E+18
6251,0,14102100,1005,1,1,0,16208,320,50,1800,3,167,100079,23,5.43225E+17,6.38082E+18,-8.0104E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.95477E+18,2.30033E+18
6252,0,14102100,1005,0,1,0,20093,300,250,2295,2,35,100081,23,-2.68956E+18,-6.0065E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.62292E+18,-3.85424E+18
6253,0,14102100,1005,0,1,0,17914,320,50,2043,2,39,-1,32,8.6375E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.1095E+18,-4.01772E+18
6254,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100083,79,-1.87302E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.13066E+18,8.428E+18
6255,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100083,79,2.53414E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.30187E+17,-6.35162E+18
6256,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,100131,157,-4.07409E+17,8.62995E+18,1.11604E+17,-2.41439E+18,2.52113E+18,-6.32762E+18,6.08038E+18,-3.51805E+18,-3.30952E+18,-5.44704E+18
6257,0,14102100,1010,1,4,0,21311,320,50,2449,0,163,100105,91,7.95228E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-5.20693E+18,8.51175E+18,4.84492E+18,-2.18726E+18,5.52132E+18,2.52057E+18
6258,0,14102100,1005,1,1,0,20355,216,36,2333,0,39,-1,157,-9.13701E+18,-7.95244E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.8827E+17,2.72595E+18
6259,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-5.69876E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.06495E+18,8.5977E+18
6260,0,14102100,1005,0,1,0,20382,320,50,1740,3,943,100060,100,7.40121E+18,8.62995E+18,1.11604E+17,-2.41439E+18,4.67119E+18,-6.32762E+18,4.84492E+18,4.07966E+18,-7.35321E+18,-1.11202E+18
6261,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,8.86276E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,8.65968E+18,-2.59368E+17,6.58656E+18
6262,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,3.15473E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.22861E+18,-7.30806E+18
6263,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,7.4104E+18,-2.37921E+18,5.83904E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.19784E+18,-3.20322E+18
6264,1,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,-6.97285E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,4.99144E+18,-6.04684E+18
6265,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-2.18309E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.35875E+18,-2.92198E+18
6266,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-7.28723E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.92795E+18,3.61932E+18
6267,0,14102100,1005,0,1,3,377,320,50,112,3,1319,100148,15,-2.96113E+17,8.62995E+18,1.11604E+17,-2.41439E+18,8.46768E+18,-6.32762E+18,-1.81036E+18,-3.51805E+18,7.57599E+18,5.46442E+18
6268,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-6.80059E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.68889E+18,-2.82714E+18
6269,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-5.72055E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.95793E+18,5.97838E+18
6270,1,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,8.12973E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.69854E+18,3.40276E+18
6271,1,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-5.97637E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.89444E+18,-3.20322E+18
6272,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,6.99913E+18,8.62995E+18,1.11604E+17,-2.41439E+18,2.06939E+18,-3.7608E+18,4.84492E+18,-3.51805E+18,-8.91312E+18,2.70516E+18
6273,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-4.66311E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.89919E+18,-7.56786E+18
6274,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,100084,33,-7.85824E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.20339E+18,-1.97946E+18
6275,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,8.33767E+18,8.62995E+18,1.11604E+17,-2.41439E+18,1.0192E+18,-6.32762E+18,4.84492E+18,-3.51805E+18,-3.64307E+18,5.60594E+17
6276,0,14102100,1005,0,1,0,20633,320,50,2374,3,39,-1,23,-1.78118E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,-3.51805E+18,8.4568E+18,6.58656E+18
6277,1,14102100,1005,1,1,2,20596,320,50,2161,0,35,100034,157,-1.07397E+18,-2.05063E+18,5.27238E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.59204E+18,-3.32454E+18
6278,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,7.74352E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.81147E+18,-6.35162E+18
6279,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,3.80721E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.02276E+16,-6.35162E+18
6280,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,3.96161E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,2.33411E+18,-6.04684E+18
6281,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-8.41232E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,4.72042E+18,-6.04684E+18
6282,0,14102100,1005,1,1,0,17264,320,50,1872,3,39,-1,23,2.07177E+18,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.02874E+17,-6.5528E+18
6283,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-7.94867E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.82198E+18,-3.20322E+18
6284,1,14102100,1002,0,0,0,21309,320,50,2449,0,163,100105,91,7.46378E+18,8.62995E+18,1.11604E+17,-2.41439E+18,4.74139E+18,8.51175E+18,-3.69061E+18,-8.53838E+18,6.50828E+18,7.77177E+18
6285,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,-3.85031E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.8976E+18,-6.35162E+18
6286,1,14102100,1005,0,1,0,18993,320,50,2161,0,35,100210,157,-6.8537E+18,-3.3124E+18,-3.56818E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.85134E+18,-3.04505E+18
6287,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,-7.22404E+17,8.62995E+18,1.11604E+17,-2.41439E+18,2.06939E+18,-3.7608E+18,4.84492E+18,-3.51805E+18,-7.05846E+18,-2.46842E+18
6288,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-3.26378E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-9.07506E+18,-4.52592E+18,-4.84056E+18,-3.51805E+18,-1.21429E+18,-3.53863E+18
6289,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-8.48555E+18,4.66383E+18,-3.03195E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.03901E+18,-1.97946E+18
6290,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,3.80042E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.73674E+18,-9.06866E+18
6291,0,14102100,1005,1,1,0,19950,320,50,1800,3,167,100076,23,1.57041E+18,-6.88636E+18,4.24086E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.82714E+18,9.1974E+18
6292,1,14102100,1005,0,1,0,17654,300,250,1994,2,39,-1,33,-2.05141E+18,-6.0065E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.01717E+18,7.51056E+18
6293,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,100050,117,6.62713E+18,8.62995E+18,1.11604E+17,-2.41439E+18,6.39136E+18,8.51175E+18,4.84492E+18,-4.46014E+18,7.08594E+18,-1.97946E+18
6294,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,3.15167E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,-5.04065E+18,2.19226E+18,7.51056E+18
6295,1,14102100,1005,0,1,0,17654,300,250,1994,2,39,100084,33,-4.20299E+18,-3.0289E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-9.1611E+18,7.51056E+18
6296,0,14102100,1005,0,1,0,20346,300,250,2331,2,39,-1,23,-3.7397E+18,3.639E+18,4.85278E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.51729E+18,6.14007E+18
6297,1,14102100,1005,0,1,0,19665,320,50,2253,2,303,-1,52,7.17785E+18,-7.88947E+18,-4.69354E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.08686E+18,2.03891E+18
6298,0,14102100,1005,0,1,0,20632,320,50,2374,3,39,-1,23,8.76726E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-5.28361E+18,-6.32762E+18,-4.84056E+18,-3.51805E+18,-9.20101E+18,-3.20322E+18
6299,0,14102100,1005,0,1,0,454,320,50,122,3,1319,-1,15,4.93126E+18,8.62995E+18,1.11604E+17,-2.41439E+18,5.88019E+18,-6.32762E+18,7.59867E+18,8.58402E+18,8.37982E+18,8.9775E+18
6300,1,14102100,1005,0,1,0,20633,320,50,2374,3,39,-1,23,-8.81383E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,-4.93553E+18,-3.27431E+18,3.55326E+18
6301,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,1.91901E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.79139E+18,6.14007E+18
6302,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,1.68981E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.05174E+18,5.90502E+18
6303,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,-1.12936E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.26046E+18,-6.35162E+18
